RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2010,4/30/2010,7/31/2010,10/31/2010,1/31/2011,4/30/2011,7/31/2011,10/31/2011,1/31/2012,4/30/2012,7/31/2012,10/31/2012,1/31/2013,4/30/2013,7/31/2013,10/31/2013,1/31/2014,4/30/2014,7/31/2014,10/31/2014,1/31/2015,4/30/2015,7/31/2015,10/31/2015,1/31/2016,4/30/2016,7/31/2016,10/31/2016,1/31/2017,4/30/2017,7/31/2017,10/31/2017,1/31/2018,4/30/2018,7/31/2018,10/31/2018,1/31/2019,4/30/2019,7/31/2019,10/31/2019,1/31/2020,4/30/2020,7/31/2020,10/31/2020
394645,161,Greeley,msa,CO,176400.5719,176122.4844,175220.0434,174291.0644,172769.6124,171528.6246,168675.6914,167425.6968,170297.1003,173784.1747,179586.4843,185079.1552,188663.4657,192528.6873,197551.9191,203055.3923,208378.6335,214114.4446,221178.1852,229556.6052,238991.6916,249903.6827,258252.9882,267051.0208,274746.204,282374.0634,289466.9578,294966.1133,302632.7752,311914.1828,319983.7467,326762.7237,333955.6723,342329.9808,348003.9679,352588.5908,357281.9261,363098.545,365210.4776,368847.8352,374235.796,379932.6909,381525.9896,390537.0818
394471,163,Clarksville,msa,TN,143516.5869,143631.0463,143386.8223,142858.101,142965.661,142755.1369,143454.7361,144388.2367,144641.2849,145904.3001,148515.2928,148633.2328,146901.4484,146003.2311,145704.5971,144989.6607,144587.5673,145108.7998,147015.3302,146710.9312,146260.2371,145586.9569,145891.9644,146296.114,147001.2475,148106.2171,149130.8007,150289.2301,151311.2251,151972.4077,152260.7246,153776.9139,156347.9948,158405.9034,160691.0001,162518.2322,164136.3676,166460.7047,168958.0729,171953.793,177252.229,181470.2221,184651.9263,190281.4067
394579,165,Evansville,msa,IN,108635.6226,110334.185,111154.6691,110761.9455,109804.2717,109072.0895,109407.9803,109776.3079,109455.2738,109408.7299,109673.78,110227.1457,110504.8887,110744.9494,111299.0231,112016.5141,112669.4141,113172.0028,114870.9486,115614.2041,115485.8355,116416.7195,117678.5982,119110.5662,120315.2836,121857.3106,123584.5549,125152.3308,126428.7977,127922.181,129106.4307,130228.0605,132157.4898,134298.3258,135768.1194,137136.7196,138017.8613,140006.2614,141011.2118,142869.4153,145205.5151,148199.4681,150041.7605,153547.0609
394747,167,Kingsport,msa,TN,116477.6587,116107.1819,116498.754,115357.6839,114128.0675,113236.1714,113155.7569,113609.8566,113227.9272,113531.6803,114780.5541,114917.1618,114117.1759,114104.4158,115108.5134,114983.1309,114452.5096,114723.3009,116834.4729,116978.8671,116623.4437,116371.9551,118298.5448,119835.91,120545.3322,120784.5836,121265.7924,123091.1653,125916.9761,126447.6165,127724.8301,129076.7731,130230.1702,131485.4291,132022.4652,132814.6138,135245.9611,142007.7533,144336.3581,145451.6248,148147.2426,150433.7663,151375.32,153559.063
395179,169,Utica,msa,NY,108878.0054,109238.9812,110973.3056,111571.343,111049.2489,109992.474,108487.0372,107555.304,107054.1137,107807.3133,107404.0237,106103.9932,105829.7904,107214.3998,108079.8087,107479.6026,107094.2475,107244.9752,108118.6805,106664.3801,107211.7621,108877.6697,109801.9035,110854.1736,111882.9132,111661.1573,112385.9551,114141.4836,115701.0782,116220.7841,117151.5521,119718.5618,122309.6578,124070.8358,127014.2463,128903.2024,128982.3577,130338.7311,132259.9092,134069.6864,136481.8994,138775.9034,140970.5016,146092.2779
394660,170,Hagerstown,msa,MD,174846.2263,173527.3174,174270.0925,170697.5299,156891.8152,154393.3206,154048.8588,152764.4428,152291.3198,153509.1429,156383.416,158693.5907,160278.8518,161621.2122,164493.2642,166725.5094,168396.627,168200.0996,169499.0667,171213.1305,172341.1393,171342.5833,172878.9422,174437.0099,175743.5301,175475.6598,175728.7276,176422.2258,179291.8589,181218.6547,182540.4322,184290.709,188100.4554,190624.8556,192392.0383,194008.2426,197390.8362,200709.8806,202860.014,203576.1785,206534.3441,210275.4428,212241.3239,219267.2183
395061,175,San Luis Obispo,msa,CA,381180.2328,384975.1084,383529.4339,368351.0195,359551.5855,351555.6719,349782.0964,342735.8289,344894.8813,349655.3015,359620.5751,371157.2277,388415.0672,400506.3373,419019.0955,431801.4068,442205.6163,452917.0884,459540.0474,464002.0445,477239.0485,488456.88,494249.9841,485859.3602,480991.0952,506950.924,521746.4937,534429.9667,554114.3826,567852.9169,568662.2292,577346.1702,593859.6914,600812.9886,600388.7949,606672.2532,610749.4789,608960.3141,607567.3255,614101.7205,623407.0543,630708.0724,624782.4865,644048.9826
753875,176,Crestview,msa,FL,209362.6042,210722.6444,208443.2418,204545.7947,200569.1134,195618.7372,192058.0721,189788.3604,188212.0207,188962.8301,190995.8987,192604.5105,196530.7985,201101.589,206418.5185,209611.8265,212125.2406,215508.3157,217446.2106,218585.0709,220633.094,224064.9831,227610.1343,230806.7288,232472.1321,234689.0723,237239.8462,239366.7697,241793.0746,246372.9032,250330.2693,254808.5496,259936.1285,263626.0719,267787.0608,272442.7221,276597.0499,278423.547,281993.0563,287208.3045,293426.7043,298932.1106,302128.9744,312010.0373
394447,179,Cedar Rapids,msa,IA,138715.4398,139362.2182,139104.5641,138356.8573,137248.7714,135877.952,134592.8092,133629.9119,132997.7496,134469.0092,135844.9999,136727.8763,136702.5241,136829.8528,137641.2781,138182.5852,137843.1904,138791.9022,140451.1421,140931.6132,141655.1001,143239.9825,144318.4371,145222.658,146059.2292,146098.8158,145848.4259,146240.7648,147226.0261,148661.7231,150390.4473,151458.0522,152986.9165,154491.2012,156101.2609,157750.304,158805.2757,162123.7312,163903.9099,164538.2428,166245.1203,167018.859,168284.0449,171791.5719
394348,180,Atlantic City,msa,NJ,207123.2365,207192.3637,205393.9741,202059.3349,200177.0426,197010.4228,190106.3608,187016.364,184095.442,187423.2147,187871.4316,188159.6921,189364.59,189774.8082,189184.7572,191395.3896,192379.0958,193898.937,194668.6496,194733.226,193412.8383,192515.1696,191356.5802,191209.0541,189526.025,186431.5673,184447.0437,179253.3379,176871.3235,176792.4582,178717.7438,181950.9269,184168.5776,184727.2644,187752.2482,192438.8126,196070.1136,201463.4019,204105.0333,206633.5376,211338.1898,216080.4451,217936.3871,225228.7274
394412,181,Bremerton,msa,WA,269193.3721,269515.5136,269489.2144,265303.3596,263783.8603,255668.6033,249920.9575,245309.9755,237985.0439,235345.6534,235108.93,236227.7855,239465.9278,241969.6424,242798.9835,244204.0912,246476.1674,249724.1379,253160.7734,254567.972,257680.7787,262752.9349,268383.9045,275643.8107,284884.0193,292815.4385,299307.3166,308330.8666,320326.4331,330826.4492,334949.5428,339104.2891,344720.1932,353815.7512,362608.756,368293.0689,369531.8419,375243.0621,383808.6718,391429.2922,401402.219,411376.8527,418427.7793,437061.7525
395065,183,Santa Cruz,msa,CA,486831.7389,495827.4779,500995.8026,486379.0372,475665.15,465052.1722,450483.3517,449912.1398,443362.94,445450.8917,455537.0474,467825.3199,486168.7169,509505.3291,530630.8544,538084.1195,552716.4017,573839.8262,588100.1551,594486.7897,614838.7132,635842.269,649683.3924,665384.9659,687170.7072,709255.4533,709866.0468,712820.5446,734253.4434,748395.3347,756714.5682,768566.5415,795755.7332,813163.4287,823111.3752,826150.7086,823707.8425,814264.0067,817214.6773,817910.8495,819010.7187,834157.2821,830495.4363,864483.4367
394572,184,Erie,msa,PA,114385.1166,116410.8679,116785.204,115480.8495,114548.4539,114832.8072,115217.6097,115443.8553,114901.0888,115091.5491,116142.8407,116639.3693,116538.854,117029.748,119861.9729,119221.3162,118508.3055,118460.6118,119633.2831,119334.2283,118116.3316,117465.4733,118667.2032,120349.1483,120828.8585,121630.2153,121673.7521,123194.6753,124355.0715,124664.1865,125268.7195,126018.9865,127262.0053,127386.847,127490.5381,127948.1537,128282.589,130247.8991,131215.3085,132032.3448,133265.7384,135478.1138,136954.882,140531.7726
394924,185,Norwich,msa,CT,238585.2426,240032.2722,240046.2859,236461.769,230316.3668,228386.6488,224970.1636,219004.3867,214664.9993,211898.0169,210933.5286,207867.8004,207388.0329,207559.4219,209964.612,211158.5924,211911.6406,211465.848,213357.7944,212197.4785,212450.1133,213511.1748,214954.993,216230.8288,217065.3916,216593.3652,217010.3248,218525.538,221531.5604,223496.4502,225791.0235,228481.3289,231976.6892,233324.3832,233975.3918,234633.1558,234725.7511,236113.9543,236577.5123,238329.4851,240937.9948,244652.4396,245928.1357,254776.1425
395171,188,Tuscaloosa,msa,AL,134445.5756,133846.9505,132038.4804,130660.9756,129400.955,128910.8843,127762.4148,126524.531,126419.4696,127569.9088,129386.3802,131526.7894,132526.3747,133253.0102,133191.7899,132483.748,132789.9409,132933.3462,135730.432,137002.2808,137663.6664,138666.1407,141217.5306,143307.7915,144604.8382,144481.2233,143663.0887,143196.3944,142358.3437,141968.3829,142692.5329,143876.8517,144933.1457,147074.6553,148323.6247,150577.002,152191.685,155980.676,158039.5498,160260.5028,163382.5994,165670.9533,167251.9032,171661.2931
394732,190,Kalamazoo,msa,MI,128857.5387,127956.6004,127055.1183,125525.7987,123411.1425,121304.694,120825.8348,120369.6693,118839.3509,119310.4669,119367.1364,119700.7461,120998.757,122875.7139,125430.2926,128579.231,129374.0321,131906.0791,134600.902,136313.6436,136891.9837,138656.0067,141955.248,144206.1592,146502.4618,148178.1268,150478.106,151247.1448,152077.9174,153882.0789,156057.5768,158874.5577,162980.2112,166101.683,169520.9164,171505.1359,173377.3598,177737.9755,180621.5001,180826.7378,184320.0736,189639.4499,191073.3496,195838.2617
394811,191,Lynchburg,msa,VA,153231.9097,152280.0542,151844.1371,151397.7681,149741.5341,147999.1947,147399.7443,147379.62,146565.7618,146991.9352,148638.3219,149442.1914,148304.5183,148505.6944,149818.0389,150482.4787,149437.5431,149327.1817,150276.8997,150297.6644,150353.3759,150909.145,153423.6471,154962.3554,155682.9661,156437.7296,156861.0171,158567.7725,160656.367,161482.0708,162272.8089,163878.3555,165747.6085,167818.8235,168994.6537,170485.8328,171547.7037,174930.8686,176464.2014,178394.5451,180850.6606,183001.5368,185419.8306,192657.8226
394455,192,Charleston,msa,WV,108932.3824,109163.8318,108946.5679,108361.3271,107861.0751,108177.7577,108417.3864,108380.7786,107282.8326,106395.3545,105905.7669,104906.1908,104255.4103,100891.1915,99229.22775,98593.01442,97749.42922,97089.67473,96465.36297,97667.53799,98700.39709,97721.09186,97616.98996,98614.32115,98625.21623,99392.27567,99061.32665,99507.71359,99872.83986,100370.3015,100504.5553,100687.5177,100969.5452,101427.4676,101766.7896,100956.1675,101127.4496,103026.836,103922.2488,104195.7388,104145.2049,104347.3427,105117.1681,108591.4225
394387,195,Binghamton,msa,NY,112966.1426,113807.7613,113313.978,112281.6086,110714.034,108012.501,106214.7974,104909.1174,104433.7625,106027.065,106086.3513,105000.0789,104849.8941,106410.1225,107488.8204,106462.885,106228.5696,106906.8315,107484.0625,106302.9631,105075.1729,105164.9952,106013.4735,106966.9178,107419.4858,106677.7893,106229.6236,107071.2504,107919.0472,106950.0073,106733.1212,108182.5513,109051.384,110346.2855,113516.3103,115178.1868,115576.0998,117410.6253,118494.1326,119262.5917,120404.0691,122066.1781,122754.0487,125901.9918
394609,196,Fort Smith,msa,AR,113825.5907,113619.7583,113998.6693,113137.8085,110473.6283,109764.7485,109867.1934,110441.5642,110473.7589,110611.3673,110438.2362,109055.7348,108749.0151,108974.8002,108318.2324,107683.4429,107701.4143,107505.3328,108209.2338,108605.4249,108889.0688,109329.3206,110409.0735,111579.41,112490.8869,114209.2606,115035.0709,116078.0529,116815.431,116902.9703,116867.308,117695.5445,119288.8553,121041.1892,121897.9987,122402.3108,123330.6076,126241.9659,128453.457,130240.6443,132443.8874,133347.289,136168.8218,141004.9714
395161,199,Topeka,msa,KS,109017.9589,108497.2581,108217.1663,107334.1429,106529.5218,105086.1911,103851.2902,104154.8042,104286.0185,104642.9237,104984.7443,105182.7465,105514.5876,106376.825,105952.6628,106331.6512,106922.5568,107192.7579,107910.0803,107911.0991,107815.8704,107939.4186,108882.4735,110387.4236,111344.4322,111758.3511,111012.8486,111495.52,113412.299,114390.8113,115591.552,116900.6773,118248.4448,120037.8594,121956.7277,123754.619,124741.3185,127129.603,128662.1723,130810.2221,132955.1423,135413.7582,138372.7685,144234.0216
394813,200,Macon,msa,GA,101409.6292,100311.056,99043.65344,97734.84543,95877.66499,94062.06998,92039.75039,90891.60767,90007.84056,90171.3975,90388.41369,88747.28301,88549.40132,88966.00144,89545.54953,90847.31843,90631.59987,93644.21266,95036.43595,94584.19159,94582.69702,94153.05487,95858.75778,97604.53826,99461.45874,99383.91008,99256.77187,98854.34092,98023.7677,97928.07088,98476.86011,101012.7196,103657.8741,104375.5105,106096.5568,109117.0672,111589.7654,115697.6947,118111.2984,120317.0707,121625.5557,123362.5197,123524.4771,128197.2105
394361,202,Barnstable Town,msa,MA,353258.6615,358233.1626,360058.7659,358601.7313,355158.38,351170.064,344255.3521,340685.8295,334546.1191,328656.38,330506.2198,331914.0287,334119.6917,337361.0688,344400.3799,347495.0592,349681.7742,352962.7506,355559.6782,355159.1503,356600.7861,359031.7766,363188.5594,368309.0691,372642.789,373458.2903,376647.8976,379176.8292,385761.1272,391368.0066,396983.6815,401574.0243,407289.5677,412493.8136,420591.677,425096.7235,424626.2022,427743.2036,430474.0407,429832.3489,432735.5139,438570.6436,439748.9469,455888.4304
394519,203,Daphne,msa,AL,200949.2735,195548.6169,186207.4002,180431.359,177974.0194,174011.8632,172370.8107,169621.1262,168205.3843,169190.8304,173046.2675,175995.7904,177135.4389,180917.9712,184949.6116,186958.6733,187740.4911,190406.6655,194132.1413,195228.5738,196179.1231,199689.218,204929.1996,208360.9417,210439.5167,212974.0197,215337.6078,217092.1868,219534.4044,221470.939,223141.6802,226928.7144,230403.4827,233110.2183,237321.376,239462.0424,242521.7573,245632.7779,248622.5279,254510.5424,259044.0033,263383.9702,267250.7831,276865.4686
394429,206,Burlington,msa,VT,239454.4238,239364.8324,240210.2997,243240.0788,245007.8241,245562.4224,244606.2473,242547.6797,243773.8234,244934.1101,246005.6789,248591.0114,250751.0688,254785.5079,255867.7172,258996.2204,259977.1231,262068.1834,264533.3899,266326.7702,267907.1263,270141.6711,270794.2521,272629.4522,273711.7536,273596.1838,276108.1338,277411.2686,281724.9984,286460.9835,289415.4402,291470.0606,294989.6664,298663.2524,300996.8591,304321.6637,305321.7708,307003.9701,308687.3492,311659.4681,317374.2629,322810.0106,326716.0274,337212.7459
395030,207,Rochester,msa,MN,157136.7544,160202.9393,157225.181,152239.6315,147647.3916,145358.5034,145092.0858,146782.8463,146848.1049,150611.6743,155923.6484,159193.2286,160261.2531,161388.3448,164535.2798,167193.448,167671.2645,167852.7817,170074.2854,171347.5627,171513.5355,172509.9842,175728.8629,179604.1123,182652.3103,185436.1583,189726.9736,193784.4525,197190.6034,201319.7466,206519.6318,209610.379,213691.2396,217045.4501,219824.9953,222940.1095,225253.3502,228725.4934,231155.862,232832.1985,236123.4359,239801.3799,241451.7705,248250.0378
753895,208,Lafayette,msa,IN,124408.6424,123900.8363,123294.6313,122077.4912,120493.4995,120829.3242,119736.2075,119053.1324,118590.3219,119099.0016,120132.7591,120889.8259,121423.7895,121992.4371,122726.5245,123448.4378,124803.9359,125538.0113,126892.5437,127691.128,128395.4474,129501.0271,130860.0778,132656.0287,133931.1147,136183.4487,138019.791,140154.3825,142672.4551,144339.8726,147288.8919,149910.7471,151938.0012,154499.665,156610.0807,158553.1747,160617.5195,164543.1072,167655.8432,169974.0284,174201.0968,178337.7505,180812.4754,184878.2303
394848,210,Medford,msa,OR,227893.4006,224513.9189,218934.6599,213671.2061,215217.066,205858.0829,196681.0161,195810.5281,185773.4827,183957.0306,183982.6092,186545.019,191829.9472,197019.206,203958.6807,210859.4258,217103.2106,222398.8207,226987.273,230230.8423,234753.6388,239741.0175,243919.7019,249030.3919,256209.2643,262152.7769,266676.5118,271987.0456,279691.938,287009.4421,293074.1047,297854.8661,302550.6216,309758.0086,316019.7795,317058.7473,318007.8795,320469.3446,322163.9915,322240.0462,327514.4187,332334.6145,333467.2252,343372.5564
394681,216,Hilton Head Island,msa,SC,267542.2652,263168.7639,260260.0733,256292.9083,251615.909,246116.0046,241172.1043,236053.7,231307.0033,230731.9569,233438.2195,233656.3859,234614.7916,237300.4614,242521.8437,245893.5513,247313.1886,249690.9047,254400.8172,255214.6063,258237.5234,262976.5056,267261.1126,272315.5988,278078.5045,281119.0294,283662.3332,284705.4262,286788.4864,288962.9293,290474.3108,291799.2504,294479.2563,297344.8565,300074.2679,301735.1302,303458.21,307917.7917,309529.4529,311646.8085,314863.6929,317342.2379,318328.5516,327923.873
394346,217,Athens,msa,GA,160930.2173,160242.1701,159556.2202,158836.6166,156207.4055,153217.2259,149650.3993,145918.9574,140710.1417,137188.7097,136881.8303,137734.0356,138508.4919,141921.6971,143995.0066,145096.0844,146506.8017,149677.9144,150843.3366,151429.547,152582.5465,153717.7812,155031.1945,157134.5507,159413.159,161526.1091,163595.6235,164956.9487,166318.9451,169593.814,173408.3714,177766.8373,180808.9771,184620.934,188383.3456,192984.7654,198250.5081,203106.1634,206491.3642,209907.0008,215478.3608,221226.2394,224741.3718,233760.2244
394765,218,Lake Havasu City,msa,AZ,147255.7302,145587.2121,142234.393,139494.2118,134818.826,132285.4708,130207.0754,130939.9213,131535.7916,131979.8286,133274.7093,134270.5323,137482.1559,141969.2271,146498.3571,149693.366,152345.0135,155393.6596,157226.2133,158185.7278,161378.5334,167355.6679,170477.1761,172343.126,176150.2502,180104.1726,180643.5115,181757.5174,184465.9836,187518.4366,191946.6947,195682.0902,200155.867,204594.3367,210432.4968,217030.0721,222837.204,227993.9582,231642.3308,236599.4465,241835.292,244505.2645,249713.0473,264039.5264
394726,224,Johnson City,msa,TN,121711.3992,121886.5401,122257.921,122011.7303,121343.3342,120757.6932,119779.9731,119041.4306,118343.9498,120300.7806,122407.6274,122808.395,121765.6621,122808.8016,124166.9726,125630.2658,126018.6537,126829.7408,128793.0828,129809.582,129803.0825,130872.6441,132483.8405,133846.0347,134742.2493,135713.5791,136243.2882,138425.1958,140596.2727,140105.2378,141273.5968,143677.5338,146023.4925,146164.2025,147520.5297,148598.0413,150192.0584,154305.3076,156508.2192,158478.531,162346.0659,166249.5134,168311.2186,172427.0609
394623,226,Gainesville,msa,GA,154691.6729,151799.8559,151468.1069,149114.1165,141423.4337,136594.4644,129392.2062,124658.0781,125424.4308,129407.8403,132967.1189,135813.6084,136060.7948,136944.1859,142299.7204,147442.2644,152092.0814,156581.8041,160194.423,163065.8012,165229.8296,167724.7343,171572.3775,175425.6642,180003.8575,182667.9238,185778.4052,188558.7834,192454.3768,195511.8723,198577.3542,202176.6365,205632.5117,208257.2858,211634.6708,215073.2419,218262.0053,222165.9065,224864.8901,227626.1205,231344.0573,235227.2521,236593.9671,245937.1486
395047,233,Saginaw,msa,MI,79708.61218,81653.03067,82471.23947,79471.80617,78922.16268,76282.37059,74269.10666,73224.55009,70886.24887,71326.65996,70332.17604,70908.44502,71738.51628,72430.87951,72423.09451,73015.16609,73173.86739,73256.08988,74072.71437,74585.11262,75293.53209,76148.14786,76886.50807,77806.07926,76956.51319,76545.07651,76455.74544,77450.91372,79414.49,81119.67829,83752.16545,85439.52434,87187.02164,89022.51619,90411.58422,90701.50253,91864.49862,96273.09133,98351.67606,99536.30639,102175.6782,104885.7644,105887.6912,110545.0057
395202,234,Warner Robins,msa,GA,132524.2735,132297.135,132278.6163,131476.7302,129501.4788,127481.1965,125933.2364,124267.187,123852.2839,124005.1273,124859.8805,125212.7262,125392.8179,125019.0665,126077.4966,127137.4512,127047.7848,127600.3877,129111.8661,129802.7816,129333.846,128996.4379,129921.0252,131385.8235,132820.6143,133007.9661,132940.1898,133162.8092,134227.8745,134501.3399,135445.4489,137857.698,140541.7243,142225.6761,143944.1565,145951.7275,148613.0108,151641.1798,152484.8549,154080.8235,156308.3453,159503.9858,160586.1082,164267.6792
395162,236,Torrington,msa,CT,240944.4099,236646.0171,233047.9576,233783.0715,233969.3033,233755.5147,231432.0072,226827.6282,219132.6603,213665.6722,212109.4612,210159.0492,210710.5271,209653.3308,210485.9516,213366.0717,214557.2228,214635.9367,216773.765,216609.9781,215377.5031,216726.5433,217788.2828,218059.1011,219453.0531,218563.1573,221142.2294,221566.2442,222722.4958,223727.6528,226201.8267,228152.449,230679.6666,231434.3833,231309.1334,231435.626,230575.0864,231951.8277,232805.972,233517.5326,235316.2241,238773.8304,240248.629,250961.1545
395009,237,Punta Gorda,msa,FL,122186.7855,124091.9235,123696.6197,121344.0169,117723.7152,112639.4571,110072.032,109072.1221,111300.1592,112834.4535,116572.0801,118423.4428,123046.1545,127358.44,132862.7632,136667.9578,140574.6091,143228.769,147308.4214,150065.5917,153920.7331,156630.5449,161470.3639,167868.9613,172267.3001,175305.0367,179859.377,185143.3333,188227.232,189330.4203,191892.1458,195793.699,200184.7775,202715.1438,204481.4243,207799.8447,210602.4111,213438.0076,213817.7597,216805.5986,220417.1485,222515.308,222906.7016,231105.0863
395018,240,Redding,msa,CA,192332.5294,191830.6418,189132.9054,187191.2409,183956.2595,181004.4306,176573.7909,170689.7826,169868.0967,170666.633,170793.3054,171343.3009,175796.6291,179418.1665,187250.3677,196231.6192,201933.4507,202258.9471,205121.4449,207616.8824,212936.2292,213980.3848,219109.2809,220785.1358,225025.609,227349.562,227926.4286,230341.1824,234956.8828,239229.2681,243707.5625,247529.4063,252429.2929,256956.3235,259341.103,260489.8774,263100.2229,270519.0162,275110.6834,278199.2331,280968.3653,285197.7744,286368.6864,295308.1306
394748,241,Kingston,msa,NY,220309.5274,221645.6436,220650.4577,219539.0482,213977.5067,212670.4249,206725.2902,196997.771,196245.0726,194224.2204,190854.3489,189415.2055,185944.3414,185135.366,188846.3124,190489.7886,189641.5404,189944.6998,192567.5407,193124.2714,191904.6971,191974.5863,193555.5707,197837.5597,197651.115,196622.0373,198629.9659,200925.7192,202595.9639,204212.8844,208074.9052,212292.1741,214968.8139,216703.5419,222306.0613,227729.1418,227877.9623,228562.9007,230967.8155,235686.3291,239055.006,243069.1544,245313.3112,259860.9895
394960,242,Panama City,msa,FL,171548.4426,167048.8408,165985.1859,163644.8834,159445.7124,156207.0331,149418.1126,145230.8792,144633.0235,144027.7011,143991.7405,143970.0967,146778.588,151363.3358,154504.0102,155490.5972,157031.7209,162265.525,164623.4789,164903.1326,166581.9623,169458.2064,172269.213,175242.7217,177755.4097,179394.959,182131.6439,184399.2802,183191.5186,184646.1619,190073.8742,194787.8449,196028.1199,199697.8654,206261.5593,212395.5748,216263.8656,210739.873,212720.9353,217036.1525,225258.2279,234829.8333,236747.9458,243709.992
394712,246,Jackson,msa,TN,110136.0342,109223.5297,109010.2036,106895.0639,103288.1174,100996.3184,99925.00968,99492.26891,98846.59882,100320.2177,100752.0253,100921.2974,100048.9729,100791.5497,101229.8471,101521.8692,102093.5399,103194.2911,103166.3465,102562.0951,102676.0968,104083.9838,105421.7043,105988.6667,107691.5319,108305.7404,107827.8693,108258.7006,109954.7749,109845.1903,111608.2953,113662.4461,115600.3515,116093.1791,117446.3376,118996.7937,120022.1771,122782.1387,126937.7861,130986.6885,134303.2389,136215.0315,139131.7095,143748.6438
394406,248,Bowling Green,msa,KY,123138.9706,123147.4764,119469.4739,119142.717,117489.5803,117373.9784,118679.4899,118386.9424,117568.0987,117750.123,119252.2216,119569.6268,119387.6737,119180.8052,120387.4782,121354.3584,120960.1452,120961.7558,123512.9268,124573.4652,124547.2255,126741.709,129165.4877,131799.5011,134031.7094,136234.3065,137831.4614,138982.2686,141164.005,144016.6643,146898.7017,149319.3208,152226.6096,153349.0549,155578.3757,157751.6346,159500.9821,160259.8814,162518.9548,165082.3518,168066.3842,170380.6912,172727.9818,178616.5936
394896,250,Muskegon,msa,MI,86341.49427,84576.78416,85094.39396,83101.36244,81384.92066,79725.03523,77460.83962,77202.83989,76339.81611,77179.48581,75842.29701,76674.3428,79004.19006,81358.24386,83742.11028,86857.3306,88385.92887,89146.3258,91056.27545,92232.51435,92360.2682,94062.05863,96860.74242,99134.33964,101471.8317,104118.6702,106597.662,109170.9524,112616.1063,115362.2313,119412.5044,122527.8176,125085.4108,128708.7837,132436.0583,133886.1627,135725.4165,139549.1574,142441.6394,145311.6401,149602.3087,153313.9231,154315.1842,161394.949
753869,255,Bloomington,msa,IL,165307.0254,165954.1783,166044.6522,164721.3419,163285.7516,161837.1508,160039.5873,158082.1716,155281.8867,156830.7453,160678.1817,161525.985,161682.8702,162998.8576,165431.9288,166945.1212,167378.9777,167460.1503,168951.4437,168477.5678,167374.2895,165053.3386,166940.6513,168594.4426,169982.1518,169866.8774,169026.6554,168392.5509,168827.9287,168877.2962,167820.9586,167603.7662,168882.9294,168618.6502,169115.0019,168785.5826,167750.0652,168036.1422,167151.6535,167852.6085,168998.5147,170715.8606,172610.7124,174421.2966
395007,264,Pueblo,msa,CO,124521.6255,124574.7634,123982.4632,123515.7605,122771.0179,121027.7181,118983.657,117532.6581,116999.8112,116605.8812,116974.5729,117515.8365,117654.4092,117833.1655,118670.522,119162.0559,119394.8765,121353.8759,123449.3514,123840.8458,124705.2993,127121.9738,129775.1113,132963.2827,136173.9113,139125.3756,142388.4165,145683.8106,149767.9991,152620.3741,155193.2024,159291.1998,164451.9375,169132.9775,174043.913,178273.4362,181902.6752,186067.9352,190404.7016,194630.8152,199376.2347,204555.8948,210069.3323,221214.7691
394392,265,Blacksburg,msa,VA,154255.5126,152961.3356,152651.3326,151003.0635,150544.4574,149985.4084,149892.3211,149390.7706,149733.1386,151022.4144,153779.5116,155152.7413,154414.2685,155282.0829,158191.9657,159436.5492,159019.2865,159324.7473,159311.1596,158958.9107,157623.1235,157719.5743,160755.962,162852.1184,163457.6597,164526.0905,164595.0713,165868.194,167232.1998,167558.0255,168993.86,170719.6309,172503.4075,175526.7837,177118.2746,178871.6012,179886.5243,183386.8691,186236.4008,188530.4094,192445.5482,195749.5138,198620.3153,206090.2396
394731,267,Kahului,msa,HI,424793.0609,429249.0478,419042.338,413532.5464,413620.1002,420356.4247,405268.5039,399948.0095,398400.5635,396824.8879,399774.5448,405295.2315,409877.0541,419014.7473,441467.7204,463123.1332,473876.9736,481510.5209,495330.3365,503407.1871,514417.9448,520547.3644,534475.2124,544937.0178,551796.7923,551981.4001,565535.26,568396.2251,572489.4673,576665.9812,592983.8624,601211.4327,607215.3837,610556.6046,623114.8335,630959.4686,635120.8387,638638.6316,650808.8493,654155.7362,663855.4645,675218.5903,678403.856,698631.3785
395079,274,Sebastian,msa,FL,146470.3169,147147.6926,145350.0674,141967.8026,136652.8064,133089.1914,129364.8864,127253.0854,126191.7399,125220.047,125566.6752,127140.1109,129525.9074,133224.0678,137399.5142,142284.1634,146460.2702,150662.3984,154452.367,157076.2047,160535.2381,164140.9663,167515.5685,173535.8676,177683.1548,181882.3035,186013.9047,190895.7366,195587.0889,201018.3493,205138.8021,209919.11,215044.1103,219343.8611,222942.0373,226204.2435,229022.515,231425.9253,232811.6303,233740.8495,237713.8254,240083.9598,240406.215,246985.8301
395193,278,Vineland,msa,NJ,158860.3157,150685.6691,150113.427,148592.9805,148758.8109,148438.4133,148024.5116,144499.6508,142381.6853,145476.1795,146027.4327,147747.5161,146265.8425,143376.8346,144585.0646,145735.625,145460.0624,145690.0656,144982.0827,144724.7618,144007.725,143041.43,145564.493,147334.0646,147971.9066,147612.3834,147058.3463,147456.1024,148191.3461,148001.9844,147339.6627,148366.3692,147401.3155,145540.1805,143853.7149,146077.5581,146878.5212,151751.208,151686.375,151092.2093,155401.7028,161063.5599,163339.6603,165110.6061
